student_id,Age,Math_score,Science_score,English_score,Hours_studied,pass_fail
4984,23,72,62,53,2.0,1
4985,23,73,89,85,6.3,1
4986,21,75,77,91,5.8,1
4987,24,79,78,94,7.8,1
4988,20,65,76,59,4.1,1
4989,19,91,71,89,5.3,1
4990,22,76,90,100,6.7,1
4991,20,71,76,66,4.1,1
4992,21,60,86,72,4.2,1
4993,25,77,85,51,2.3,1
4994,24,73,67,58,1.7,1
4995,19,77,48,73,7.0,1
4996,16,43,69,50,2.8,1
4997,21,68,96,69,6.4,1
4998,22,61,71,69,3.7,1
4999,23,77,91,59,1.6,1
5000,16,72,56,84,5.6,1
